"GEOID","NAME","percent_asian","percent_black","percent_white","percent_other","percent_latinx"
"0485021","ZCTA5 85021",0.0441,0.1039,0.7051,0.1469,0.3613
"0485206","ZCTA5 85206",0.0118,0.0554,0.8704,0.0624,0.191
"0485253","ZCTA5 85253",0.0443,0.0142,0.8971,0.0444,0.0796
"0485255","ZCTA5 85255",0.0642,0.0101,0.8975,0.0281,0.0464
"0485268","ZCTA5 85268",0.0247,0.0036,0.9512,0.0206,0.0452
"0485367","ZCTA5 85367",0.015,0.01,0.8582,0.1168,0.2482
"0485629","ZCTA5 85629",0.0181,0.0208,0.887,0.074,0.3975
"0486426","ZCTA5 86426",0.0167,0.0144,0.8926,0.0763,0.2271
"0572956","ZCTA5 72956",0.0299,0.0247,0.8429,0.1024,0.1085
"0691744","ZCTA5 91744",0.1195,0.0141,0.3918,0.4747,0.8243
"0692065","ZCTA5 92065",0.0209,0.0064,0.8639,0.1089,0.2684
"0692324","ZCTA5 92324",0.0579,0.0701,0.5862,0.2859,0.6706
"0693722","ZCTA5 93722",0.1691,0.1059,0.5398,0.1852,0.4507
"0695110","ZCTA5 95110",0.138,0.031,0.3771,0.4539,0.5886
"0880202","ZCTA5 80202",0.0636,0.0345,0.8593,0.0427,0.0863
"0880497","ZCTA5 80497",0,0,1,0,0.3483
"0880823","ZCTA5 80823",0,0,0.9343,0.0657,0.0101
"0881520","ZCTA5 81520",0.0177,0.0014,0.9496,0.0312,0.177
"1019801","ZCTA5 19801",0.0168,0.7543,0.2019,0.0269,0.0652
"1232068","ZCTA5 32068",0.0119,0.0581,0.8636,0.0664,0.0802
"1232210","ZCTA5 32210",0.0359,0.377,0.5293,0.0577,0.0849
"1232808","ZCTA5 32808",0.0172,0.6984,0.1763,0.1082,0.1574
"1232836","ZCTA5 32836",0.1907,0.0323,0.6955,0.0815,0.1838
"1232920","ZCTA5 32920",0.0146,0.017,0.9427,0.0257,0.0437
"1233180","ZCTA5 33180",0.0168,0.0256,0.9316,0.026,0.3912
"1233441","ZCTA5 33441",0.0271,0.3209,0.5974,0.0546,0.1355
"1330043","ZCTA5 30043",0.1329,0.2528,0.5379,0.0765,0.1792
"1330337","ZCTA5 30337",0.0101,0.8006,0.1394,0.0498,0.0389
"1330546","ZCTA5 30546",0.0083,0.0079,0.9742,0.0096,0.0092
"1683221","ZCTA5 83221",0.0072,0.0053,0.8297,0.1578,0.1714
"1683401","ZCTA5 83401",0.0091,0.0063,0.8776,0.107,0.1486
"1683442","ZCTA5 83442",0.0038,0,0.9076,0.0885,0.0875
"1683644","ZCTA5 83644",0.0048,0,0.9348,0.0604,0.0595
"1760016","ZCTA5 60016",0.2193,0.0381,0.6715,0.0712,0.17
"1760301","ZCTA5 60301",0.0989,0.1688,0.6348,0.0975,0.0791
"1761008","ZCTA5 61008",0.0108,0.0146,0.8582,0.1163,0.2678
"1846531","ZCTA5 46531",0,0.1096,0.8721,0.0184,0.0215
"1950112","ZCTA5 50112",0.0344,0.0289,0.9123,0.0245,0.0264
"2066048","ZCTA5 66048",0.01,0.1254,0.7866,0.078,0.0759
"2270586","ZCTA5 70586",0.002,0.322,0.653,0.0229,0.0256
"2502116","ZCTA5 02116",0.1498,0.0545,0.7478,0.048,0.0761
"2648167","ZCTA5 48167",0.1134,0.0607,0.7844,0.0415,0.0426
"2648334","ZCTA5 48334",0.1215,0.2292,0.6147,0.0346,0.0225
"2648661","ZCTA5 48661",0.0118,0.0053,0.9613,0.0215,0.0278
"2648813","ZCTA5 48813",0.0041,0.0078,0.9602,0.028,0.0422
"2755040","ZCTA5 55040",0.0048,0.0033,0.9665,0.0254,0.0231
"2755044","ZCTA5 55044",0.056,0.0282,0.8706,0.0452,0.0382
"2755056","ZCTA5 55056",0.016,0.0073,0.9584,0.0183,0.0254
"2755077","ZCTA5 55077",0.0565,0.0449,0.8093,0.0894,0.1286
"2755105","ZCTA5 55105",0.0331,0.0244,0.9095,0.033,0.0292
"2755107","ZCTA5 55107",0.0615,0.1395,0.5738,0.2252,0.3045
"2755112","ZCTA5 55112",0.064,0.0821,0.7759,0.078,0.0641
"2755121","ZCTA5 55121",0.0742,0.2009,0.6728,0.0522,0.0538
"2755126","ZCTA5 55126",0.0914,0.0248,0.8538,0.03,0.0308
"2755304","ZCTA5 55304",0.0313,0.0268,0.9092,0.0327,0.03
"2755306","ZCTA5 55306",0.0492,0.1372,0.7087,0.1048,0.134
"2755309","ZCTA5 55309",0.0093,0.0147,0.9183,0.0577,0.0498
"2755313","ZCTA5 55313",0.0062,0.0057,0.9752,0.0129,0.0177
"2755317","ZCTA5 55317",0.0665,0.0174,0.8882,0.0278,0.0315
"2755318","ZCTA5 55318",0.0326,0.0318,0.8838,0.0519,0.0863
"2755320","ZCTA5 55320",0.0097,0.004,0.9709,0.0154,0.0234
"2755330","ZCTA5 55330",0.014,0.0261,0.931,0.0289,0.0262
"2755345","ZCTA5 55345",0.0235,0.0323,0.9061,0.0382,0.0192
"2755346","ZCTA5 55346",0.055,0.0432,0.8618,0.04,0.0225
"2755350","ZCTA5 55350",0.0106,0.0047,0.9607,0.024,0.04
"2755378","ZCTA5 55378",0.087,0.0785,0.7901,0.0444,0.0426
"2755395","ZCTA5 55395",0,0.0043,0.9881,0.0075,0.0542
"2755404","ZCTA5 55404",0.0435,0.3567,0.4375,0.1623,0.1415
"2755406","ZCTA5 55406",0.0322,0.1249,0.7509,0.092,0.0772
"2755408","ZCTA5 55408",0.0384,0.1653,0.6511,0.1453,0.1588
"2755411","ZCTA5 55411",0.143,0.5152,0.2055,0.1363,0.0947
"2755414","ZCTA5 55414",0.1383,0.0701,0.7242,0.0674,0.0497
"2755416","ZCTA5 55416",0.0361,0.0509,0.863,0.05,0.0377
"2755419","ZCTA5 55419",0.0377,0.098,0.7981,0.0662,0.0559
"2755420","ZCTA5 55420",0.0712,0.1616,0.6442,0.123,0.1314
"2755423","ZCTA5 55423",0.0683,0.1178,0.6753,0.1386,0.1783
"2755431","ZCTA5 55431",0.0433,0.072,0.8216,0.0631,0.0391
"2755441","ZCTA5 55441",0.0499,0.0804,0.8333,0.0365,0.071
"2755444","ZCTA5 55444",0.2434,0.2435,0.4363,0.0768,0.0404
"2755446","ZCTA5 55446",0.1946,0.0649,0.6965,0.044,0.0463
"2755447","ZCTA5 55447",0.0676,0.0512,0.8409,0.0403,0.0464
"2755448","ZCTA5 55448",0.0382,0.0748,0.8547,0.0323,0.0246
"2755454","ZCTA5 55454",0.1058,0.5005,0.3248,0.0688,0.0323
"2755709","ZCTA5 55709",0.0013,0.009,0.9186,0.0711,0.0386
"2755806","ZCTA5 55806",0.004,0.0498,0.8423,0.1039,0.0212
"2755810","ZCTA5 55810",0.0058,0.0016,0.9718,0.0209,0.0221
"2755918","ZCTA5 55918",0.0108,0,0.9747,0.0144,0.0457
"2755956","ZCTA5 55956",0.0037,0.0026,0.9796,0.0142,0.011
"2756073","ZCTA5 56073",0.0102,0.0099,0.9457,0.0342,0.039
"2756173","ZCTA5 56173",0,0,0.9938,0.0062,0
"2756187","ZCTA5 56187",0.0988,0.0615,0.6912,0.1486,0.3858
"2756296","ZCTA5 56296",0,0.009,0.9588,0.0322,0.0412
"2756301","ZCTA5 56301",0.0393,0.1536,0.7629,0.0443,0.0265
"2756303","ZCTA5 56303",0.0253,0.0898,0.8416,0.0433,0.0353
"2756304","ZCTA5 56304",0.0253,0.1418,0.7732,0.0596,0.031
"2756308","ZCTA5 56308",0.0043,0.0051,0.961,0.0296,0.0207
"2756345","ZCTA5 56345",0.0067,0.0121,0.9554,0.0258,0.0165
"2756353","ZCTA5 56353",0.0058,0.0033,0.9522,0.0387,0.0287
"2756401","ZCTA5 56401",0.0039,0.0122,0.9556,0.0283,0.0135
"2756431","ZCTA5 56431",0.0043,0.0056,0.9653,0.0248,0.0162
"2756455","ZCTA5 56455",0.0032,0.0032,0.9453,0.0483,0.0069
"2756461","ZCTA5 56461",0.0034,3e-04,0.9227,0.0736,0.0104
"2756464","ZCTA5 56464",0.0102,0.0024,0.9674,0.02,0.008
"2756467","ZCTA5 56467",8e-04,0.0079,0.9841,0.0072,0.0044
"2756469","ZCTA5 56469",0,0,0.8984,0.1016,0
"2756472","ZCTA5 56472",0.0015,0.0039,0.9907,0.0039,0.0075
"2756474","ZCTA5 56474",0.0152,0.0075,0.9451,0.0321,0.0128
"2756501","ZCTA5 56501",0.0092,0.0081,0.9124,0.0702,0.0155
"2756510","ZCTA5 56510",0,0.0031,0.9266,0.0703,0.0711
"2756514","ZCTA5 56514",0.0024,0.0103,0.9484,0.0389,0.0362
"2756519","ZCTA5 56519",0.0112,0,0.974,0.0149,0.1227
"2756520","ZCTA5 56520",0,0.0066,0.9807,0.0127,0.0026
"2756522","ZCTA5 56522",0,0,0.9777,0.0223,0.005
"2756523","ZCTA5 56523",0.0073,0,0.9545,0.0382,0.0327
"2756529","ZCTA5 56529",0.0086,0.0104,0.9252,0.0557,0.0711
"2756537","ZCTA5 56537",0.0065,0.0206,0.9508,0.0221,0.0264
"2756540","ZCTA5 56540",0.0033,0.0014,0.9656,0.0297,0.0141
"2756542","ZCTA5 56542",0.0036,0.0039,0.9437,0.0488,0.037
"2756545","ZCTA5 56545",0.0147,0.0294,0.9029,0.0529,0
"2756547","ZCTA5 56547",0.003,0.0041,0.9291,0.0637,0.0859
"2756549","ZCTA5 56549",0.001,0.0034,0.9604,0.0352,0.0207
"2756553","ZCTA5 56553",0,0,1,0,0
"2756557","ZCTA5 56557",0.0041,0,0.4468,0.5491,0.0386
"2756560","ZCTA5 56560",0.0166,0.05,0.8882,0.0451,0.045
"2756565","ZCTA5 56565",0,0,1,0,0
"2756572","ZCTA5 56572",0.0308,0.0545,0.8407,0.074,0.164
"2756575","ZCTA5 56575",0.0039,0,0.4397,0.5564,0.035
"2756579","ZCTA5 56579",0,0.0077,0.9768,0.0155,0.0034
"2756592","ZCTA5 56592",0.0104,0,0.9749,0.0146,0
"2756601","ZCTA5 56601",0.0111,0.0191,0.8332,0.1366,0.0275
"2756621","ZCTA5 56621",0.0027,0.0033,0.8095,0.1845,0.0256
"2756644","ZCTA5 56644",0.0141,0,0.859,0.1269,0.0103
"2756653","ZCTA5 56653",7e-04,0,0.9934,0.0059,0.0168
"2756671","ZCTA5 56671",0,0.0033,0.0263,0.9704,0.0213
"2756673","ZCTA5 56673",0,0,0.9837,0.0163,0.0177
"2756686","ZCTA5 56686",0,0,0.9945,0.0055,0
"2756701","ZCTA5 56701",0.0118,0.0112,0.9375,0.0395,0.0395
"2756713","ZCTA5 56713",0,0,0.9781,0.0219,0.0715
"2756714","ZCTA5 56714",0.0116,8e-04,0.9651,0.0225,0.005
"2756715","ZCTA5 56715",0,0,0.9428,0.0572,0.0627
"2756716","ZCTA5 56716",0.0232,0.0243,0.8954,0.057,0.1117
"2756721","ZCTA5 56721",0.0042,0.0392,0.8954,0.0612,0.0654
"2756722","ZCTA5 56722",0.0059,0.0089,0.9704,0.0148,0.0414
"2756723","ZCTA5 56723",0,0.0091,0.9522,0.0387,0.041
"2756725","ZCTA5 56725",0.0084,0.0168,0.9485,0.0263,0.02
"2756726","ZCTA5 56726",6e-04,0.0458,0.9283,0.0253,0.01
"2756732","ZCTA5 56732",0.0046,0.0319,0.9299,0.0337,0
"2756734","ZCTA5 56734",0.0196,0.0275,0.947,0.0059,0
"2756735","ZCTA5 56735",0,0,0.996,0.004,0.0228
"2756736","ZCTA5 56736",0.0073,0,0.974,0.0187,0.0031
"2756738","ZCTA5 56738",0.0069,0,0.9792,0.0139,0.0082
"2756744","ZCTA5 56744",0.004,0.0099,0.9366,0.0495,0.1604
"2756750","ZCTA5 56750",0,4e-04,0.9672,0.0323,0.0385
"2756751","ZCTA5 56751",0.0063,0.0115,0.9633,0.0189,0.0159
"2756754","ZCTA5 56754",0.0056,0,0.9813,0.0131,0.0149
"2756756","ZCTA5 56756",0.0044,0,0.962,0.0336,0.0073
"2756761","ZCTA5 56761",0.0345,0,0.9547,0.0108,0.0129
"2756762","ZCTA5 56762",0.0012,0.0058,0.9654,0.0276,0.0292
"2756763","ZCTA5 56763",0.0695,0,0.8567,0.0737,0.0129
"2963775","ZCTA5 63775",0.0134,0.0059,0.9678,0.0128,0.0258
"2965647","ZCTA5 65647",0.0199,0.0023,0.9602,0.0176,0.0204
"3059105","ZCTA5 59105",0.0067,0.0051,0.9015,0.0867,0.059
"3059219","ZCTA5 59219",0,0,0.8157,0.1843,0
"3059221","ZCTA5 59221",0,0,0.9636,0.0364,0.0257
"3059226","ZCTA5 59226",0,0,0.9187,0.0813,0.1606
"3059243","ZCTA5 59243",0,0,1,0,0
"3059270","ZCTA5 59270",3e-04,0,0.9261,0.0735,0.0638
"3059330","ZCTA5 59330",0.0022,0.0082,0.9451,0.0445,0.0308
"3059404","ZCTA5 59404",0.0101,0.0044,0.8925,0.093,0.0353
"3059701","ZCTA5 59701",0.0072,0.0057,0.9446,0.0425,0.0471
"3059912","ZCTA5 59912",0.0014,0.0044,0.948,0.0462,0.0214
"3059937","ZCTA5 59937",0.0016,1e-04,0.9664,0.0319,0.0153
"3168102","ZCTA5 68102",0.0601,0.1662,0.6972,0.0765,0.1028
"3289002","ZCTA5 89002",0.0344,0.0423,0.8625,0.0608,0.1492
"3289106","ZCTA5 89106",0.0467,0.4059,0.2938,0.2536,0.3816
"3289118","ZCTA5 89118",0.1653,0.1614,0.5034,0.1699,0.2317
"3289121","ZCTA5 89121",0.0517,0.1154,0.535,0.298,0.4274
"3407102","ZCTA5 07102",0.0571,0.5118,0.2745,0.1566,0.2854
"3408736","ZCTA5 08736",0.0227,0.0011,0.9683,0.0079,0.0357
"3408755","ZCTA5 08755",0.0547,0.072,0.8345,0.0387,0.0874
"3587124","ZCTA5 87124",0.0197,0.0245,0.8121,0.1437,0.4223
"3610022","ZCTA5 10022",0.1205,0.0151,0.8327,0.0317,0.077
"3610128","ZCTA5 10128",0.0991,0.0356,0.7925,0.0727,0.1291
"3612566","ZCTA5 12566",0,0.0385,0.9222,0.0392,0.0958
"3728803","ZCTA5 28803",0.0229,0.1093,0.8463,0.0215,0.06
"3858001","ZCTA5 58001",0,0,1,0,0
"3858002","ZCTA5 58002",0,0,1,0,0
"3858004","ZCTA5 58004",0,0.0034,0.9897,0.0069,0.0034
"3858005","ZCTA5 58005",0,0.0151,0.9778,0.0071,0
"3858006","ZCTA5 58006",0,0.0023,0.9861,0.0115,0.0231
"3858008","ZCTA5 58008",0,0,0.9954,0.0046,0.0228
"3858009","ZCTA5 58009",0,0,1,0,0
"3858011","ZCTA5 58011",0,0,0.9775,0.0225,0.015
"3858012","ZCTA5 58012",0,0.0067,0.9765,0.0168,0.0131
"3858013","ZCTA5 58013",0,0,0.9809,0.0191,0
"3858016","ZCTA5 58016",0,0,1,0,0
"3858017","ZCTA5 58017",0,0,0.8806,0.1194,0.0224
"3858018","ZCTA5 58018",0,0,1,0,0
"3858021","ZCTA5 58021",0,0,0.9723,0.0277,0.1245
"3858027","ZCTA5 58027",0.028,0,0.9697,0.0023,0.025
"3858030","ZCTA5 58030",0,0,0.9818,0.0182,0.0348
"3858031","ZCTA5 58031",0,0,0.9847,0.0153,0
"3858032","ZCTA5 58032",0,0,0.9672,0.0328,0.0343
"3858033","ZCTA5 58033",0.0132,0,0.9868,0,0.0176
"3858035","ZCTA5 58035",0,0,1,0,0
"3858036","ZCTA5 58036",0,0,1,0,0
"3858038","ZCTA5 58038",0,0,0.9813,0.0187,0
"3858040","ZCTA5 58040",0,0.0828,0.9043,0.0129,0.0603
"3858041","ZCTA5 58041",0,0.0046,0.9287,0.0667,0.0376
"3858042","ZCTA5 58042",0,7e-04,0.9517,0.0476,0
"3858045","ZCTA5 58045",0.0093,0.0015,0.9056,0.0836,0.0626
"3858046","ZCTA5 58046",0,0,0.9539,0.0461,0.0461
"3858047","ZCTA5 58047",0.0074,0.0108,0.9544,0.0274,0.042
"3858048","ZCTA5 58048",0,0,0.9916,0.0084,0.0042
"3858049","ZCTA5 58049",0,0,0.9899,0.0101,0
"3858051","ZCTA5 58051",0,0.0037,0.9781,0.0181,0.0048
"3858052","ZCTA5 58052",0,0,0.9842,0.0158,0
"3858053","ZCTA5 58053",0,0,0.9775,0.0225,0.0035
"3858054","ZCTA5 58054",0,0.0146,0.9442,0.0412,0.0065
"3858057","ZCTA5 58057",0,0,1,0,0
"3858059","ZCTA5 58059",0,0.051,0.9123,0.0367,0.0279
"3858060","ZCTA5 58060",0.0072,0,0.9502,0.0426,0.033
"3858061","ZCTA5 58061",0,0,0.9909,0.0091,0
"3858063","ZCTA5 58063",0,0,1,0,0.0102
"3858064","ZCTA5 58064",0,0,0.9579,0.0421,0.0249
"3858067","ZCTA5 58067",0,0,1,0,0
"3858068","ZCTA5 58068",0.0373,0,0.9627,0,0
"3858069","ZCTA5 58069",0,0,1,0,0
"3858071","ZCTA5 58071",0,0,0.9848,0.0152,0.0043
"3858072","ZCTA5 58072",0.0141,0.0303,0.9204,0.0351,0.0261
"3858075","ZCTA5 58075",0.0059,0.0072,0.9082,0.0787,0.04
"3858077","ZCTA5 58077",0,0,0.9681,0.0319,0.0074
"3858078","ZCTA5 58078",0.0241,0.0331,0.899,0.0438,0.0218
"3858079","ZCTA5 58079",0,0,1,0,0.0186
"3858081","ZCTA5 58081",0.0025,0,0.9519,0.0456,0.0444
"3858102","ZCTA5 58102",0.0277,0.04,0.8728,0.0595,0.0302
"3858103","ZCTA5 58103",0.0533,0.1118,0.7803,0.0546,0.0435
"3858104","ZCTA5 58104",0.0179,0.0448,0.9043,0.0331,0.0126
"3858201","ZCTA5 58201",0.026,0.039,0.8739,0.0611,0.0389
"3858202","ZCTA5 58202",0.0489,0.0134,0.8842,0.0535,0.0553
"3858203","ZCTA5 58203",0.0444,0.0429,0.7985,0.1142,0.0529
"3858204","ZCTA5 58204",0.0242,0.109,0.7294,0.1374,0.1069
"3858212","ZCTA5 58212",0,0,0.9471,0.0529,0.0098
"3858214","ZCTA5 58214",0.0188,0,0.8809,0.1003,0.0094
"3858216","ZCTA5 58216",0,0.019,0.9684,0.0127,0.2089
"3858218","ZCTA5 58218",0,0,0.957,0.043,0.0022
"3858220","ZCTA5 58220",0.0046,0.0015,0.962,0.0319,0.0233
"3858222","ZCTA5 58222",0,0,0.9752,0.0248,0.039
"3858225","ZCTA5 58225",0,0,0.9958,0.0042,0.0105
"3858227","ZCTA5 58227",0.0179,0.0139,0.9243,0.0438,0.0159
"3858228","ZCTA5 58228",0.0104,0.0391,0.8849,0.0656,0.0391
"3858229","ZCTA5 58229",0,0,0.8228,0.1772,0
"3858230","ZCTA5 58230",0,0,1,0,0.012
"3858231","ZCTA5 58231",0.0061,0,0.9787,0.0152,0
"3858233","ZCTA5 58233",0,0,0.9733,0.0267,0.1641
"3858235","ZCTA5 58235",0.0243,0,0.9647,0.011,0.0243
"3858237","ZCTA5 58237",0.0073,0.0079,0.9276,0.0572,0.1459
"3858240","ZCTA5 58240",0.0041,0.0107,0.9364,0.0487,0.033
"3858241","ZCTA5 58241",0,0,0.9241,0.0759,0
"3858243","ZCTA5 58243",0,0,0.9459,0.0541,0.1985
"3858244","ZCTA5 58244",0,0,0.9901,0.0099,0
"3858249","ZCTA5 58249",0,8e-04,0.9386,0.0606,0.0257
"3858250","ZCTA5 58250",0,0,0.9838,0.0162,0
"3858251","ZCTA5 58251",0.0015,0.003,0.8996,0.0958,0.0426
"3858254","ZCTA5 58254",0,0,0.9925,0.0075,0
"3858256","ZCTA5 58256",0.0061,0,0.9559,0.0379,0.0086
"3858257","ZCTA5 58257",0.0028,0.0367,0.9106,0.0499,0.0536
"3858258","ZCTA5 58258",0,0,0.9731,0.0269,0
"3858259","ZCTA5 58259",0,0,0.9861,0.0139,0
"3858260","ZCTA5 58260",0,0,0.9832,0.0168,0
"3858261","ZCTA5 58261",0,0,0.9409,0.0591,0.194
"3858262","ZCTA5 58262",0,0,0.8529,0.1471,0
"3858265","ZCTA5 58265",0.0104,0.0104,0.9708,0.0083,0.0042
"3858266","ZCTA5 58266",0,0,1,0,0.0529
"3858267","ZCTA5 58267",0,0.0076,0.9848,0.0076,0.0023
"3858269","ZCTA5 58269",0,0,0.988,0.012,0.012
"3858270","ZCTA5 58270",0,0,0.9737,0.0263,0.0145
"3858271","ZCTA5 58271",0.0108,0,0.9838,0.0054,0.018
"3858272","ZCTA5 58272",0.0036,0.0109,0.9457,0.0399,0.0435
"3858273","ZCTA5 58273",0,0,0.9869,0.0131,0.0786
"3858274","ZCTA5 58274",0,0.0064,0.9441,0.0494,0
"3858275","ZCTA5 58275",0,0,0.9559,0.0441,0.0067
"3858276","ZCTA5 58276",0,0,0.9513,0.0487,0.1517
"3858277","ZCTA5 58277",0,0,1,0,0
"3858278","ZCTA5 58278",0.002,0,0.9667,0.0313,0.005
"3858281","ZCTA5 58281",0,0,0.8729,0.1271,0
"3858282","ZCTA5 58282",0.0114,0.0047,0.844,0.1399,0.0323
"3858301","ZCTA5 58301",0.0085,0.0062,0.8327,0.1527,0.0303
"3858316","ZCTA5 58316",0,0.011,0.0179,0.9711,0.0062
"3858317","ZCTA5 58317",0,0,0.8378,0.1622,0.0135
"3858318","ZCTA5 58318",0.0018,0.01,0.9044,0.0838,0.0187
"3858321","ZCTA5 58321",0,0,1,0,0
"3858324","ZCTA5 58324",0.0029,0.0125,0.9153,0.0692,0.0582
"3858327","ZCTA5 58327",0,0,0.958,0.042,0.0446
"3858329","ZCTA5 58329",0.0018,0,0.1841,0.8141,0.0054
"3858330","ZCTA5 58330",0.0181,0,0.9239,0.058,0.0072
"3858331","ZCTA5 58331",0,0,0.8913,0.1087,0.0652
"3858332","ZCTA5 58332",0,0,0.9778,0.0222,0
"3858335","ZCTA5 58335",0,0.0011,0.0053,0.9937,0.0058
"3858341","ZCTA5 58341",0.0034,0,0.9653,0.0312,0.0362
"3858344","ZCTA5 58344",0,0,0.9442,0.0558,0.07
"3858346","ZCTA5 58346",0,0,0.988,0.012,0.0045
"3858348","ZCTA5 58348",0,0.0013,0.9403,0.0584,0.0225
"3858351","ZCTA5 58351",0,0,0.9091,0.0909,0.0044
"3858352","ZCTA5 58352",0,0,0.9758,0.0242,0
"3858353","ZCTA5 58353",0,0,1,0,0
"3858355","ZCTA5 58355",0,0,1,0,0
"3858356","ZCTA5 58356",0,0,0.9298,0.0702,0.0171
"3858357","ZCTA5 58357",0,0,0.386,0.614,0
"3858365","ZCTA5 58365",0,0,0.9505,0.0495,0
"3858366","ZCTA5 58366",0,0.0071,0.5612,0.4317,0.0055
"3858367","ZCTA5 58367",0.0029,0.0035,0.4354,0.5582,0
"3858368","ZCTA5 58368",0.0042,0.007,0.9315,0.0573,0.0031
"3858369","ZCTA5 58369",0.0083,0.0017,0.2887,0.7013,0.01
"3858370","ZCTA5 58370",0.0029,0,0.0809,0.9162,0.0029
"3858374","ZCTA5 58374",0,0,0.6344,0.3656,0
"3858377","ZCTA5 58377",0.0132,0,0.9276,0.0592,0
"3858379","ZCTA5 58379",0,0,0.1402,0.8598,0.027
"3858380","ZCTA5 58380",0,0,0.9363,0.0637,0
"3858381","ZCTA5 58381",0,0,0.6364,0.3636,0.0533
"3858382","ZCTA5 58382",0.0127,0,0.9108,0.0764,0.0446
"3858384","ZCTA5 58384",0,0,0.9797,0.0203,0
"3858385","ZCTA5 58385",0,0,1,0,0
"3858386","ZCTA5 58386",0,0,1,0,0
"3858401","ZCTA5 58401",0.004,0.0156,0.927,0.0535,0.0273
"3858402","ZCTA5 58402",0,0.0363,0.8024,0.1613,0.0282
"3858413","ZCTA5 58413",0.0137,0,0.9715,0.0148,0.0032
"3858415","ZCTA5 58415",0,0,1,0,0
"3858416","ZCTA5 58416",0,0,0.9637,0.0363,0
"3858418","ZCTA5 58418",0,0,0.9972,0.0028,0
"3858420","ZCTA5 58420",0,0,0.9775,0.0225,0
"3858421","ZCTA5 58421",4e-04,0,0.9514,0.0483,0.0069
"3858424","ZCTA5 58424",0,0,1,0,0
"3858425","ZCTA5 58425",0,0,0.9481,0.0519,0.014
"3858426","ZCTA5 58426",0,0,1,0,0
"3858428","ZCTA5 58428",0,0.0246,0.8227,0.1527,0.1527
"3858429","ZCTA5 58429",0,0,1,0,0
"3858430","ZCTA5 58430",0,0,0.96,0.04,0
"3858431","ZCTA5 58431",0,0,1,0,0
"3858433","ZCTA5 58433",0.007,0.0176,0.9649,0.0105,0.0184
"3858436","ZCTA5 58436",0.0048,0.0125,0.9445,0.0382,0.0084
"3858438","ZCTA5 58438",0,0,1,0,0
"3858440","ZCTA5 58440",0,0,0.9831,0.0169,0
"3858441","ZCTA5 58441",0,0.0178,0.9518,0.0305,0.0457
"3858442","ZCTA5 58442",0,0,0.9834,0.0166,0.0166
"3858443","ZCTA5 58443",0,0,1,0,0.08
"3858444","ZCTA5 58444",0,0,1,0,0
"3858451","ZCTA5 58451",0,0,1,0,0
"3858454","ZCTA5 58454",0,0,0.9599,0.0401,0.0463
"3858455","ZCTA5 58455",0.0252,0,0.8515,0.1232,0
"3858456","ZCTA5 58456",0,0.0097,0.9613,0.029,0.0135
"3858458","ZCTA5 58458",0,0.0128,0.9409,0.0463,0.0295
"3858460","ZCTA5 58460",0,0,0.9835,0.0165,0
"3858461","ZCTA5 58461",0,0.0131,0.9739,0.0131,0.0157
"3858463","ZCTA5 58463",0,0,0.985,0.015,0
"3858466","ZCTA5 58466",0,0,1,0,0
"3858467","ZCTA5 58467",0.0038,0.0038,0.9821,0.0102,0.0064
"3858472","ZCTA5 58472",0.0041,0,0.9837,0.0122,0.0061
"3858474","ZCTA5 58474",0,0.0137,0.9789,0.0074,0.0499
"3858475","ZCTA5 58475",0,0,0.9394,0.0606,0.0606
"3858476","ZCTA5 58476",0.0129,0,0.9828,0.0043,0.0043
"3858478","ZCTA5 58478",0,0,1,0,0
"3858479","ZCTA5 58479",0,0,1,0,0.0093
"3858480","ZCTA5 58480",0,0,0.978,0.022,0.0189
"3858481","ZCTA5 58481",0,0,0.9481,0.0519,0
"3858482","ZCTA5 58482",0.0063,0,0.9854,0.0084,0.0282
"3858483","ZCTA5 58483",0.0254,0.0032,0.9429,0.0286,0.0413
"3858486","ZCTA5 58486",0,0,1,0,0
"3858487","ZCTA5 58487",0,0,0.9374,0.0626,0.0355
"3858488","ZCTA5 58488",0,0,1,0,0
"3858492","ZCTA5 58492",0,0,0.9543,0.0457,0
"3858494","ZCTA5 58494",0.0038,0,0.9809,0.0153,0
"3858495","ZCTA5 58495",0,0.0104,0.9471,0.0425,0.0514
